id_municipio,ano,idhm,idhm_e,idhm_l,idhm_r
5209101,1991,0.49,0.252,0.723,0.644
5209150,1991,0.38,0.139,0.682,0.579
5209200,1991,0.454,0.244,0.658,0.581
5209291,1991,0.39,0.19,0.621,0.501
5209408,1991,0.275,0.08,0.615,0.424
5209457,1991,0.316,0.102,0.663,0.467
5209606,1991,0.439,0.241,0.665,0.529
5209705,1991,0.427,0.216,0.676,0.534
5209804,1991,0.449,0.262,0.653,0.528
5209903,1991,0.374,0.152,0.661,0.519
5209937,1991,0.39,0.157,0.683,0.555
5209952,1991,0.418,0.188,0.653,0.597
5210000,1991,0.49,0.278,0.687,0.616
5210109,1991,0.476,0.268,0.683,0.589
5210158,1991,0.425,0.222,0.662,0.523
5210208,1991,0.498,0.304,0.676,0.6
5210307,1991,0.438,0.24,0.668,0.524
5210406,1991,0.436,0.218,0.639,0.593
5210562,1991,0.44,0.259,0.632,0.519
5210604,1991,0.441,0.239,0.644,0.557
5210802,1991,0.462,0.245,0.667,0.605
5210901,1991,0.417,0.191,0.644,0.591
5211008,1991,0.38,0.145,0.67,0.563
5211206,1991,0.454,0.247,0.67,0.567
5211305,1991,0.42,0.174,0.662,0.644
5211404,1991,0.454,0.253,0.678,0.546
5211503,1991,0.518,0.301,0.718,0.644
5211602,1991,0.389,0.16,0.676,0.543
5211701,1991,0.444,0.215,0.69,0.589
5211800,1991,0.393,0.169,0.653,0.549
5211909,1991,0.497,0.262,0.718,0.651
5212006,1991,0.428,0.211,0.639,0.583
5212055,1991,0.351,0.135,0.621,0.518
5212105,1991,0.497,0.287,0.679,0.629
5212204,1991,0.475,0.252,0.7,0.607
5212253,1991,0.382,0.141,0.718,0.551
5212303,1991,0.427,0.209,0.658,0.566
5212501,1991,0.43,0.195,0.665,0.614
5212600,1991,0.473,0.261,0.684,0.593
5212709,1991,0.245,0.053,0.635,0.437
5212808,1991,0.415,0.182,0.67,0.587
5212907,1991,0.51,0.299,0.7,0.632
5212956,1991,0.344,0.112,0.652,0.558
5213004,1991,0.448,0.222,0.671,0.604
5213053,1991,0.331,0.115,0.648,0.487
5213087,1991,0.434,0.211,0.676,0.572
5213103,1991,0.479,0.228,0.718,0.671
5213400,1991,0.425,0.217,0.653,0.541
5213509,1991,0.312,0.104,0.618,0.472
5213707,1991,0.434,0.201,0.676,0.602
5213756,1991,0.379,0.135,0.684,0.589
5213772,1991,0.31,0.1,0.618,0.482
5213806,1991,0.498,0.286,0.71,0.609
5213855,1991,0.434,0.244,0.621,0.54
5213905,1991,0.396,0.167,0.7,0.53
5214002,1991,0.393,0.169,0.638,0.563
5214051,1991,0.321,0.095,0.618,0.561
5214101,1991,0.379,0.17,0.634,0.506
5214408,1991,0.402,0.174,0.7,0.534
5214507,1991,0.461,0.25,0.676,0.579
5214606,1991,0.374,0.147,0.647,0.548
5214705,1991,0.441,0.265,0.621,0.522
5214804,1991,0.462,0.271,0.702,0.52
5214838,1991,0.349,0.114,0.646,0.577
5214861,1991,0.44,0.253,0.658,0.512
5214879,1991,0.306,0.083,0.621,0.557
5214903,1991,0.384,0.182,0.639,0.486
5215009,1991,0.451,0.267,0.639,0.538
5215207,1991,0.414,0.19,0.649,0.575
5215231,1991,0.451,0.235,0.661,0.589
5215256,1991,0.433,0.226,0.637,0.563
5215306,1991,0.402,0.174,0.683,0.548
5215405,1991,0.408,0.179,0.632,0.601
5215504,1991,0.486,0.28,0.682,0.6
5215603,1991,0.346,0.124,0.648,0.517
5215652,1991,0.355,0.137,0.639,0.511
5215702,1991,0.484,0.272,0.7,0.596
5215801,1991,0.474,0.269,0.71,0.557
5215900,1991,0.436,0.228,0.646,0.563
5216007,1991,0.493,0.318,0.639,0.589
5216304,1991,0.465,0.248,0.678,0.597
5216403,1991,0.404,0.165,0.682,0.588
5216452,1991,0.373,0.144,0.653,0.554
5216809,1991,0.362,0.14,0.669,0.506
5216908,1991,0.35,0.126,0.639,0.534
5217104,1991,0.474,0.246,0.683,0.632
5217203,1991,0.429,0.197,0.676,0.592
5217302,1991,0.388,0.151,0.667,0.579
5217401,1991,0.507,0.3,0.7,0.619
5217609,1991,0.384,0.156,0.657,0.554
5217708,1991,0.484,0.264,0.7,0.613
5218003,1991,0.456,0.24,0.676,0.583
5218052,1991,0.308,0.088,0.687,0.481
5218102,1991,0.369,0.132,0.687,0.553
5218300,1991,0.34,0.113,0.659,0.53
5218391,1991,0.441,0.247,0.635,0.545
5218508,1991,0.473,0.251,0.682,0.617
5218607,1991,0.48,0.304,0.647,0.564
5218706,1991,0.461,0.259,0.671,0.563
5218789,1991,0.371,0.141,0.702,0.517
5218805,1991,0.488,0.265,0.687,0.638
5218904,1991,0.438,0.234,0.64,0.56
5219001,1991,0.45,0.246,0.67,0.554
5219100,1991,0.425,0.221,0.646,0.539
5219209,1991,0.401,0.162,0.71,0.559
5219258,1991,0.383,0.144,0.7,0.559
5219308,1991,0.477,0.259,0.678,0.619
5219357,1991,0.459,0.268,0.659,0.547
5219407,1991,0.475,0.247,0.687,0.633
5219456,1991,0.32,0.109,0.64,0.471
5219506,1991,0.458,0.248,0.656,0.592
5219605,1991,0.428,0.223,0.635,0.555
5219704,1991,0.412,0.185,0.64,0.589
5219712,1991,0.375,0.144,0.658,0.557
5219738,1991,0.398,0.181,0.71,0.492
5219753,1991,0.409,0.183,0.669,0.559
5219803,1991,0.304,0.091,0.639,0.485
5219902,1991,0.389,0.174,0.671,0.506
5220009,1991,0.363,0.142,0.653,0.514
5220058,1991,0.458,0.257,0.66,0.566
5220108,1991,0.497,0.306,0.676,0.592
5220157,1991,0.323,0.115,0.64,0.459
5220207,1991,0.439,0.223,0.646,0.589
5220264,1991,0.406,0.193,0.671,0.516
5220280,1991,0.415,0.194,0.644,0.574
5220405,1991,0.423,0.207,0.676,0.542
5220454,1991,0.365,0.141,0.657,0.524
5220504,1991,0.423,0.182,0.671,0.62
5220603,1991,0.438,0.198,0.69,0.615
5220686,1991,0.277,0.078,0.637,0.429
5220702,1991,0.301,0.094,0.649,0.447
5221007,1991,0.357,0.139,0.656,0.498
5221080,1991,0.377,0.154,0.621,0.559
5221197,1991,0.36,0.141,0.658,0.502
5221304,1991,0.467,0.267,0.71,0.537
5221403,1991,0.441,0.218,0.68,0.58
5221452,1991,0.376,0.171,0.653,0.475
5221502,1991,0.482,0.303,0.626,0.59
5221551,1991,0.413,0.189,0.646,0.577
5221577,1991,0.323,0.1,0.637,0.531
5221601,1991,0.454,0.242,0.662,0.584
5221700,1991,0.483,0.289,0.644,0.606
5221809,1991,0.496,0.324,0.639,0.591
5221858,1991,0.531,0.331,0.687,0.66
5221908,1991,0.414,0.19,0.69,0.542
5222005,1991,0.418,0.179,0.7,0.582
5222054,1991,0.431,0.189,0.684,0.621
5222203,1991,0.271,0.06,0.648,0.512
5222302,1991,0.222,0.04,0.649,0.421
5300108,1991,0.616,0.419,0.731,0.762
1100015,2000,0.483,0.262,0.698,0.617
1100023,2000,0.556,0.343,0.742,0.674
1100031,2000,0.488,0.284,0.677,0.604
1100049,2000,0.567,0.377,0.745,0.65
1100056,2000,0.542,0.338,0.704,0.668
1100064,2000,0.545,0.362,0.71,0.629
1100072,2000,0.401,0.185,0.649,0.539
1100080,2000,0.486,0.295,0.65,0.598
1100098,2000,0.501,0.276,0.71,0.64
1100106,2000,0.573,0.398,0.742,0.638
1100114,2000,0.514,0.305,0.71,0.626
1100122,2000,0.564,0.373,0.713,0.676
1100130,2000,0.449,0.225,0.68,0.592
1100148,2000,0.459,0.251,0.66,0.583
1100155,2000,0.533,0.326,0.704,0.658
1100189,2000,0.573,0.402,0.704,0.666
1100205,2000,0.613,0.469,0.704,0.697
1100254,2000,0.485,0.276,0.681,0.607
1100262,2000,0.441,0.225,0.699,0.544
1100288,2000,0.559,0.364,0.742,0.646
1100296,2000,0.482,0.297,0.693,0.543
1100304,2000,0.62,0.464,0.745,0.689
1100320,2000,0.409,0.179,0.66,0.578
1100338,2000,0.446,0.242,0.65,0.565
1100346,2000,0.469,0.261,0.669,0.592
1100379,2000,0.402,0.178,0.681,0.534
1100403,2000,0.446,0.197,0.693,0.649
1100452,2000,0.415,0.161,0.672,0.66
1100502,2000,0.442,0.202,0.682,0.627
1100601,2000,0.454,0.206,0.703,0.647
1100700,2000,0.432,0.189,0.683,0.623
1100809,2000,0.478,0.251,0.699,0.622
1100908,2000,0.498,0.299,0.703,0.588
1100924,2000,0.479,0.256,0.697,0.616
1100940,2000,0.425,0.176,0.694,0.628
1101005,2000,0.38,0.136,0.677,0.594
1101104,2000,0.478,0.26,0.669,0.629
1101203,2000,0.467,0.236,0.694,0.623
1101302,2000,0.47,0.244,0.697,0.61
1101401,2000,0.435,0.201,0.68,0.603
1101435,2000,0.405,0.178,0.681,0.549
1101450,2000,0.412,0.202,0.686,0.505
1101468,2000,0.524,0.382,0.71,0.53
1101476,2000,0.439,0.227,0.686,0.543
1101484,2000,0.466,0.26,0.694,0.562
1101492,2000,0.434,0.181,0.698,0.648
1101500,2000,0.439,0.214,0.673,0.587
1101559,2000,0.44,0.216,0.693,0.571
1101609,2000,0.402,0.181,0.664,0.54
1101708,2000,0.424,0.203,0.677,0.556
1101757,2000,0.409,0.161,0.66,0.644
1101807,2000,0.438,0.2,0.698,0.6
1200013,2000,0.451,0.224,0.723,0.565
1200054,2000,0.425,0.209,0.711,0.517
1200104,2000,0.476,0.273,0.693,0.57
1200138,2000,0.46,0.252,0.707,0.546
1200179,2000,0.365,0.133,0.682,0.538
1200203,2000,0.51,0.327,0.721,0.564
1200252,2000,0.474,0.267,0.701,0.569
1200302,2000,0.323,0.121,0.644,0.431
1200328,2000,0.222,0.052,0.637,0.331
1200336,2000,0.456,0.285,0.682,0.489
1200344,2000,0.395,0.176,0.693,0.505
1200351,2000,0.301,0.108,0.637,0.395
1200385,2000,0.464,0.257,0.721,0.539
1200393,2000,0.342,0.138,0.637,0.454
1200401,2000,0.591,0.423,0.724,0.673
1200427,2000,0.399,0.22,0.644,0.449
1200435,2000,0.277,0.084,0.701,0.359
1200450,2000,0.488,0.275,0.724,0.583
1200500,2000,0.451,0.24,0.723,0.527
1200609,2000,0.386,0.183,0.644,0.488
1200708,2000,0.445,0.23,0.711,0.54
1200807,2000,0.443,0.239,0.685,0.531
1300029,2000,0.373,0.153,0.673,0.504
1300060,2000,0.413,0.233,0.694,0.436
1300086,2000,0.408,0.209,0.634,0.514
1300102,2000,0.428,0.231,0.675,0.502
1300144,2000,0.437,0.221,0.681,0.556
1300201,2000,0.348,0.135,0.665,0.469
1300300,2000,0.42,0.214,0.699,0.494
1300409,2000,0.384,0.154,0.693,0.531
1300508,2000,0.399,0.21,0.693,0.437
1300607,2000,0.389,0.188,0.679,0.462
1300631,2000,0.34,0.134,0.642,0.455
1300680,2000,0.372,0.191,0.648,0.416
1300706,2000,0.401,0.189,0.669,0.51
1300805,2000,0.389,0.176,0.654,0.51
1300839,2000,0.403,0.209,0.665,0.472
1300904,2000,0.38,0.191,0.648,0.442
1301001,2000,0.344,0.134,0.634,0.481
1301100,2000,0.337,0.118,0.699,0.466
1301159,2000,0.387,0.172,0.694,0.486
1301209,2000,0.389,0.174,0.703,0.481
1301308,2000,0.44,0.237,0.661,0.543
1301407,2000,0.409,0.23,0.648,0.458
1301506,2000,0.346,0.158,0.642,0.409
1301605,2000,0.32,0.11,0.618,0.483
1301654,2000,0.381,0.179,0.665,0.463
1301704,2000,0.475,0.272,0.699,0.565
1301803,2000,0.318,0.129,0.665,0.374
1301852,2000,0.437,0.206,0.754,0.537
1301902,2000,0.491,0.293,0.741,0.544
1301951,2000,0.331,0.108,0.661,0.507
1302009,2000,0.478,0.329,0.714,0.465
1302108,2000,0.304,0.08,0.679,0.515
1302207,2000,0.362,0.164,0.604,0.48
1302306,2000,0.304,0.099,0.654,0.434
1302405,2000,0.386,0.183,0.688,0.456
1302504,2000,0.437,0.232,0.694,0.517
1302553,2000,0.429,0.217,0.67,0.543
1302603,2000,0.601,0.443,0.727,0.674
1302702,2000,0.398,0.198,0.693,0.46
1302801,2000,0.291,0.091,0.648,0.419
1302900,2000,0.454,0.257,0.714,0.51
1303007,2000,0.441,0.277,0.681,0.456
1303106,2000,0.373,0.147,0.681,0.52
1303205,2000,0.428,0.231,0.666,0.509
1303304,2000,0.387,0.161,0.688,0.522
1303403,2000,0.488,0.327,0.705,0.504
1303502,2000,0.287,0.074,0.618,0.516
1303536,2000,0.537,0.344,0.721,0.624
1303569,2000,0.434,0.22,0.705,0.528
1303601,2000,0.384,0.22,0.621,0.416
1303700,2000,0.306,0.11,0.665,0.39
1303809,2000,0.478,0.285,0.727,0.528
1303908,2000,0.324,0.125,0.666,0.41
1303957,2000,0.428,0.253,0.661,0.469
1304005,2000,0.486,0.31,0.688,0.537
1304062,2000,0.47,0.254,0.718,0.571
1304104,2000,0.293,0.104,0.604,0.399
1304203,2000,0.438,0.221,0.701,0.544
1304237,2000,0.327,0.124,0.666,0.425
1304260,2000,0.358,0.147,0.664,0.47
1304302,2000,0.487,0.285,0.703,0.577
1304401,2000,0.427,0.252,0.694,0.444
1400027,2000,0.42,0.212,0.698,0.499
1400050,2000,0.46,0.291,0.698,0.478
1400100,2000,0.649,0.546,0.725,0.692
1400159,2000,0.458,0.269,0.698,0.511
1400175,2000,0.499,0.312,0.725,0.55
1400209,2000,0.521,0.339,0.702,0.594
1400233,2000,0.492,0.319,0.662,0.564
1400282,2000,0.518,0.343,0.698,0.579
1400308,2000,0.55,0.368,0.754,0.6
1400407,2000,0.373,0.18,0.669,0.432
1400456,2000,0.544,0.373,0.725,0.594
1400472,2000,0.501,0.313,0.702,0.573
1400506,2000,0.538,0.397,0.702,0.559
1400605,2000,0.545,0.398,0.702,0.58
1400704,2000,0.333,0.153,0.662,0.363
1500107,2000,0.501,0.32,0.75,0.523
1500131,2000,0.508,0.313,0.709,0.592
1500206,2000,0.35,0.125,0.714,0.481
1500305,2000,0.33,0.108,0.711,0.468
1500347,2000,0.376,0.139,0.679,0.565
1500404,2000,0.433,0.236,0.707,0.486
1500503,2000,0.526,0.3,0.733,0.66
1500602,2000,0.534,0.322,0.752,0.629
1500701,2000,0.307,0.081,0.711,0.502
1500800,2000,0.606,0.457,0.787,0.62
1500859,2000,0.392,0.157,0.712,0.537
1500909,2000,0.335,0.117,0.706,0.454
1500958,2000,0.358,0.132,0.707,0.491
1501006,2000,0.368,0.17,0.709,0.412
1501105,2000,0.33,0.127,0.669,0.424
1501204,2000,0.459,0.283,0.706,0.483
1501253,2000,0.424,0.187,0.742,0.551
1501303,2000,0.554,0.371,0.755,0.606
1501402,2000,0.644,0.504,0.758,0.7
1501451,2000,0.396,0.21,0.673,0.438
1501501,2000,0.529,0.376,0.691,0.571
1501576,2000,0.429,0.224,0.669,0.526
1501600,2000,0.381,0.172,0.665,0.482
1501709,2000,0.458,0.278,0.662,0.522
1501725,2000,0.433,0.199,0.707,0.577
1501758,2000,0.496,0.32,0.716,0.534
1501782,2000,0.422,0.197,0.684,0.559
1501808,2000,0.372,0.148,0.706,0.491
1501907,2000,0.395,0.188,0.712,0.461
1501956,2000,0.301,0.102,0.661,0.406
1502004,2000,0.427,0.202,0.712,0.543
1502103,2000,0.432,0.249,0.705,0.459
1502152,2000,0.456,0.223,0.709,0.6
1502202,2000,0.533,0.352,0.754,0.572
1502301,2000,0.379,0.166,0.655,0.502
1502400,2000,0.55,0.372,0.754,0.593
1502509,2000,0.289,0.077,0.711,0.442
1502608,2000,0.524,0.395,0.714,0.511
1502707,2000,0.512,0.31,0.742,0.585
1502756,2000,0.402,0.169,0.707,0.544
1502764,2000,0.405,0.151,0.726,0.608
1502772,2000,0.449,0.236,0.721,0.533
1502806,2000,0.323,0.103,0.655,0.498
1502855,2000,0.383,0.179,0.716,0.439
1502905,2000,0.474,0.287,0.697,0.531
1502939,2000,0.452,0.242,0.662,0.576
1502954,2000,0.389,0.159,0.712,0.521
1503002,2000,0.431,0.27,0.661,0.448
1503044,2000,0.411,0.188,0.738,0.502
1503077,2000,0.331,0.118,0.665,0.461
1503093,2000,0.422,0.188,0.697,0.575
1503101,2000,0.349,0.127,0.716,0.469
1503200,2000,0.459,0.278,0.697,0.498
1503309,2000,0.416,0.207,0.714,0.486
1503408,2000,0.438,0.22,0.712,0.535
1503457,2000,0.317,0.097,0.707,0.465
1503507,2000,0.419,0.198,0.689,0.538
1503606,2000,0.489,0.287,0.691,0.591
1503705,2000,0.354,0.135,0.669,0.49
1503754,2000,0.371,0.127,0.743,0.543
1503804,2000,0.477,0.25,0.714,0.609
1503903,2000,0.389,0.215,0.655,0.419
1504000,2000,0.373,0.166,0.705,0.443
1504059,2000,0.466,0.254,0.728,0.546
1504109,2000,0.429,0.26,0.709,0.428
1504208,2000,0.536,0.351,0.707,0.621
1504307,2000,0.406,0.215,0.697,0.447
1504406,2000,0.448,0.254,0.742,0.478
1504422,2000,0.505,0.342,0.679,0.556
1504455,2000,0.47,0.219,0.754,0.627
1504505,2000,0.26,0.065,0.665,0.406
1504604,2000,0.443,0.252,0.707,0.488
1504703,2000,0.399,0.178,0.714,0.498
1504802,2000,0.467,0.273,0.744,0.502
1504901,2000,0.35,0.124,0.711,0.487
1504950,2000,0.315,0.093,0.684,0.49
1504976,2000,0.432,0.201,0.718,0.559
1505007,2000,0.469,0.297,0.684,0.508
1505031,2000,0.466,0.191,0.805,0.657
1505064,2000,0.372,0.154,0.669,0.5
1505106,2000,0.452,0.269,0.711,0.484
1505205,2000,0.36,0.144,0.705,0.46
1505304,2000,0.517,0.335,0.733,0.562
1505403,2000,0.436,0.236,0.707,0.496
1505437,2000,0.438,0.196,0.726,0.589
1505486,2000,0.34,0.101,0.712,0.548
1505494,2000,0.455,0.243,0.716,0.541
1505502,2000,0.471,0.254,0.684,0.6
1505536,2000,0.553,0.361,0.726,0.646
1505551,2000,0.401,0.182,0.714,0.495
1505601,2000,0.446,0.277,0.662,0.484
1505635,2000,0.37,0.129,0.724,0.543
1505650,2000,0.39,0.156,0.714,0.531
1505700,2000,0.444,0.252,0.711,0.488
1505809,2000,0.359,0.129,0.714,0.503
1505908,2000,0.36,0.136,0.699,0.49
1506005,2000,0.361,0.16,0.673,0.437
1506104,2000,0.43,0.239,0.697,0.477
1506112,2000,0.406,0.22,0.662,0.46
1506138,2000,0.53,0.32,0.738,0.63
1506161,2000,0.499,0.276,0.724,0.623
1506187,2000,0.461,0.239,0.696,0.59
1506195,2000,0.421,0.208,0.665,0.541
1506203,2000,0.517,0.31,0.758,0.589
1506302,2000,0.478,0.286,0.745,0.514
1506351,2000,0.505,0.372,0.669,0.516
1506401,2000,0.393,0.192,0.665,0.477
1506500,2000,0.535,0.38,0.732,0.551
1506559,2000,0.362,0.169,0.637,0.442
1506583,2000,0.408,0.17,0.728,0.549
1506609,2000,0.463,0.27,0.665,0.551
1506708,2000,0.45,0.224,0.747,0.544
1506807,2000,0.555,0.397,0.755,0.571
1506906,2000,0.424,0.228,0.665,0.504
1507003,2000,0.475,0.296,0.732,0.494
1507102,2000,0.464,0.267,0.742,0.503
1507151,2000,0.454,0.246,0.712,0.536
1507201,2000,0.371,0.143,0.707,0.507
1507300,2000,0.435,0.168,0.741,0.663
1507409,2000,0.476,0.28,0.697,0.552
1507458,2000,0.415,0.17,0.748,0.564
1507466,2000,0.448,0.271,0.697,0.477
1507474,2000,0.415,0.21,0.724,0.471
1507508,2000,0.349,0.149,0.637,0.448
1507607,2000,0.453,0.253,0.669,0.55
1507706,2000,0.422,0.232,0.714,0.453
1507755,2000,0.469,0.233,0.738,0.6
1507805,2000,0.361,0.132,0.696,0.512
1507904,2000,0.513,0.351,0.721,0.535
1507953,2000,0.433,0.186,0.747,0.585
1507961,2000,0.474,0.293,0.709,0.512
1507979,2000,0.49,0.343,0.721,0.475
1508001,2000,0.438,0.214,0.686,0.573
1508035,2000,0.357,0.158,0.669,0.429
1508050,2000,0.395,0.169,0.691,0.528
1508084,2000,0.512,0.273,0.742,0.664
1508100,2000,0.543,0.347,0.758,0.609
1508126,2000,0.42,0.164,0.676,0.667
1508159,2000,0.45,0.197,0.733,0.633
1508209,2000,0.487,0.281,0.748,0.55
1508308,2000,0.353,0.151,0.686,0.425
1508357,2000,0.422,0.189,0.712,0.56
1508407,2000,0.519,0.293,0.738,0.645
1600055,2000,0.569,0.444,0.728,0.571
1600105,2000,0.498,0.299,0.728,0.567
1600154,2000,0.442,0.257,0.67,0.501
1600204,2000,0.488,0.335,0.634,0.547
1600212,2000,0.444,0.267,0.696,0.471
1600238,2000,0.537,0.385,0.754,0.533
1600253,2000,0.415,0.227,0.634,0.496
1600279,2000,0.481,0.258,0.728,0.593
1600303,2000,0.622,0.478,0.754,0.667
1600402,2000,0.434,0.231,0.715,0.495
1600501,2000,0.537,0.321,0.715,0.673
1600535,2000,0.52,0.328,0.715,0.601
1600550,2000,0.44,0.244,0.696,0.501
1600600,2000,0.562,0.408,0.728,0.597
1600709,2000,0.45,0.263,0.696,0.497
1600808,2000,0.459,0.271,0.67,0.534
1700251,2000,0.454,0.26,0.713,0.506
1700301,2000,0.466,0.297,0.666,0.513
1700350,2000,0.544,0.406,0.715,0.556
1700400,2000,0.42,0.212,0.657,0.532
1700707,2000,0.578,0.407,0.725,0.655
1701002,2000,0.496,0.334,0.669,0.547
1701051,2000,0.485,0.327,0.659,0.531
1701101,2000,0.479,0.326,0.659,0.513
1701309,2000,0.402,0.21,0.667,0.463
1701903,2000,0.477,0.282,0.684,0.561
1702000,2000,0.542,0.388,0.666,0.615
1702109,2000,0.58,0.431,0.708,0.638
1702158,2000,0.388,0.153,0.667,0.571
1702208,2000,0.432,0.24,0.653,0.516
1702307,2000,0.48,0.275,0.678,0.592
1702406,2000,0.474,0.261,0.708,0.575
1702554,2000,0.462,0.286,0.653,0.527
1702703,2000,0.486,0.341,0.678,0.497
1702901,2000,0.432,0.282,0.607,0.471
1703008,2000,0.397,0.21,0.659,0.453
1703057,2000,0.445,0.224,0.664,0.592
1703073,2000,0.36,0.165,0.656,0.431
1703107,2000,0.497,0.302,0.715,0.569
1703206,2000,0.504,0.308,0.662,0.628
1703305,2000,0.396,0.172,0.711,0.508
1703602,2000,0.505,0.343,0.697,0.538
1703701,2000,0.487,0.304,0.699,0.544
1703800,2000,0.462,0.357,0.592,0.467
1703826,2000,0.443,0.321,0.66,0.411
1703842,2000,0.343,0.126,0.607,0.527
1703867,2000,0.528,0.324,0.73,0.623
1703883,2000,0.447,0.264,0.684,0.493
1703891,2000,0.407,0.268,0.591,0.425
1703909,2000,0.49,0.311,0.697,0.543
1704105,2000,0.407,0.224,0.655,0.459
1704600,2000,0.41,0.185,0.628,0.595
1705102,2000,0.401,0.16,0.696,0.579
1705508,2000,0.561,0.392,0.708,0.635
1705557,2000,0.526,0.358,0.709,0.574
1705607,2000,0.422,0.219,0.66,0.52
1706001,2000,0.409,0.208,0.628,0.525
1706100,2000,0.544,0.374,0.758,0.569
1706258,2000,0.491,0.32,0.709,0.523
1706506,2000,0.41,0.226,0.652,0.467
1707009,2000,0.515,0.334,0.709,0.576
1707108,2000,0.503,0.345,0.685,0.538
1707207,2000,0.439,0.24,0.671,0.525
1707306,2000,0.5,0.303,0.73,0.566
1707405,2000,0.357,0.193,0.58,0.408
1707553,2000,0.543,0.404,0.696,0.568
1707652,2000,0.553,0.402,0.73,0.575
1707702,2000,0.447,0.249,0.664,0.54
1708205,2000,0.507,0.326,0.669,0.599
1708254,2000,0.473,0.261,0.682,0.594
1708304,2000,0.416,0.203,0.663,0.534
1709005,2000,0.347,0.144,0.636,0.458
1709302,2000,0.559,0.408,0.713,0.602
1709500,2000,0.61,0.442,0.778,0.659
1709807,2000,0.384,0.187,0.659,0.458
1710508,2000,0.426,0.218,0.662,0.536
1710706,2000,0.378,0.176,0.659,0.466
1710904,2000,0.382,0.195,0.657,0.434
1711100,2000,0.515,0.31,0.762,0.578
1711506,2000,0.471,0.265,0.715,0.55
1711803,2000,0.448,0.286,0.652,0.481
1711902,2000,0.479,0.281,0.659,0.595
1711951,2000,0.317,0.139,0.628,0.364
1712009,2000,0.506,0.331,0.666,0.589
1712157,2000,0.431,0.299,0.674,0.398
1712405,2000,0.388,0.198,0.652,0.451
1712454,2000,0.454,0.334,0.59,0.476
1712504,2000,0.497,0.311,0.656,0.6
1712702,2000,0.281,0.076,0.725,0.404
1712801,2000,0.383,0.195,0.66,0.435
1713205,2000,0.58,0.382,0.759,0.674
1713304,2000,0.508,0.314,0.684,0.612
1713601,2000,0.413,0.206,0.669,0.513
1713700,2000,0.454,0.266,0.66,0.534
1713809,2000,0.435,0.266,0.669,0.461
1713957,2000,0.386,0.173,0.655,0.509
1714203,2000,0.476,0.264,0.713,0.573
1714302,2000,0.482,0.356,0.659,0.478
1714880,2000,0.467,0.273,0.652,0.574
1715002,2000,0.556,0.427,0.685,0.587
1715101,2000,0.473,0.273,0.671,0.579
1715150,2000,0.544,0.428,0.696,0.54
1715259,2000,0.371,0.15,0.655,0.52
1715507,2000,0.496,0.281,0.669,0.65
1715705,2000,0.326,0.123,0.659,0.426
1715754,2000,0.545,0.368,0.73,0.602
1716109,2000,0.613,0.464,0.711,0.699
1716208,2000,0.334,0.113,0.662,0.496
1716307,2000,0.426,0.213,0.664,0.548
1716505,2000,0.546,0.376,0.73,0.592
1716604,2000,0.482,0.285,0.715,0.549
1716653,2000,0.433,0.227,0.684,0.523
1716703,2000,0.502,0.319,0.685,0.58
1717008,2000,0.423,0.217,0.655,0.534
1717206,2000,0.431,0.213,0.708,0.532
1717503,2000,0.487,0.283,0.696,0.585
1717800,2000,0.411,0.184,0.699,0.539
1717909,2000,0.461,0.268,0.66,0.553
1718006,2000,0.44,0.259,0.697,0.472
1718204,2000,0.562,0.406,0.708,0.619
1718303,2000,0.374,0.229,0.59,0.388
1718402,2000,0.527,0.386,0.699,0.544
1718451,2000,0.45,0.252,0.669,0.54
1718501,2000,0.33,0.144,0.607,0.412
1718550,2000,0.361,0.185,0.628,0.405
1718659,2000,0.412,0.246,0.594,0.478
1718709,2000,0.476,0.295,0.66,0.555
1718758,2000,0.363,0.166,0.657,0.437
1718808,2000,0.457,0.382,0.58,0.43
1718840,2000,0.498,0.293,0.696,0.605
1718865,2000,0.439,0.241,0.663,0.531
1718881,2000,0.412,0.233,0.656,0.456
1718899,2000,0.43,0.216,0.699,0.527
1718907,2000,0.41,0.212,0.656,0.495
1719004,2000,0.479,0.348,0.678,0.467
1720002,2000,0.398,0.241,0.628,0.418
1720101,2000,0.411,0.255,0.594,0.458
1720150,2000,0.419,0.212,0.636,0.545
1720200,2000,0.42,0.277,0.636,0.42
1720259,2000,0.419,0.233,0.657,0.479
1720309,2000,0.439,0.309,0.628,0.436
1720499,2000,0.46,0.264,0.671,0.55
1720655,2000,0.451,0.259,0.671,0.528
1720804,2000,0.457,0.333,0.636,0.452
1720853,2000,0.453,0.221,0.708,0.595
1720903,2000,0.451,0.24,0.685,0.559
1720937,2000,0.387,0.165,0.664,0.527
1720978,2000,0.481,0.245,0.753,0.603
1721000,2000,0.654,0.508,0.762,0.722
1721109,2000,0.445,0.237,0.674,0.552
1721208,2000,0.542,0.434,0.66,0.555
1721257,2000,0.445,0.25,0.678,0.519
1721307,2000,0.446,0.235,0.671,0.561
1722081,2000,0.474,0.313,0.655,0.518
1722107,2000,0.504,0.319,0.697,0.576
2100055,2000,0.498,0.311,0.685,0.579
2100105,2000,0.337,0.168,0.595,0.384
2100154,2000,0.293,0.109,0.576,0.4
2100204,2000,0.405,0.244,0.627,0.433
2100303,2000,0.349,0.172,0.584,0.424
2100402,2000,0.384,0.211,0.587,0.458
2100436,2000,0.331,0.134,0.603,0.447
2100477,2000,0.336,0.137,0.637,0.435
